timestamp,OutDCA_1,OutDCV_1,In1DCV_1,In2DCV_1,DCWh_1,In1DCA_1,In2DCA_1,OutDCA_2,OutDCV_2,In1DCV_2,In2DCV_2,DCWh_2,In1DCA_2,In2DCA_2,OutDCA_3,OutDCV_3,In1DCV_3,In2DCV_3,DCWh_3,In1DCA_3,In2DCA_3,OutDCA_4,OutDCV_4,In1DCV_4,In2DCV_4,DCWh_4,In1DCA_4,In2DCA_4,OutDCA_5,OutDCV_5,In1DCV_5,In2DCV_5,DCWh_5,In1DCA_5,In2DCA_5,OutDCA_46,OutDCV_6,In1DCV_6,In2DCV_6,DCWh_6,In1DCA_6,In2DCA_6,
1756300995901,-0.001,749,573,574,0,0,0,0,751,527,531,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,65.535,751,571,574,0,0,0,,747,525,526,0,0,0,
1756301005902,-0.001,749,573,574,0,0,0,0,751,527,531,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,65.535,751,571,574,0,0,0,,747,525,526,0,0,0,
1756301015932,0,749,570,571,0,0,0,0,751,520,524,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,65.535,751,568,571,0,0,0,,747,517,518,0,0,0,
1756301025916,0,749,570,571,0,0,0,0,751,520,524,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,65.535,751,568,571,0,0,0,,747,517,518,0,0,0,
1756301035945,0,749,570,571,0,0,0,0,751,520,524,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,65.535,751,568,571,0,0,0,,747,517,518,0,0,0,
1756301045980,0,749,570,571,0,0,0,0,751,520,524,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,65.535,751,568,571,0,0,0,,747,517,518,0,0,0,
1756301055959,0,749,570,571,0,0,0,0,751,520,524,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,65.535,751,568,571,0,0,0,,747,517,518,0,0,0,
1756301065986,0,749,570,571,0,0,0,0,751,520,524,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,65.535,751,568,571,0,0,0,,747,517,518,0,0,0,
1756301075953,0,749,570,571,0,0,0,0,751,518,522,0,0,-1,0,750,522,525,0,0,0,0,750,522,525,0,0,0,65.535,751,568,571,0,0,0,,747,515,515,0,0,0,
1756301085942,0,749,570,571,0,0,0,0,751,518,522,0,0,-1,0,750,522,525,0,0,0,0,750,522,525,0,0,0,65.535,751,568,571,0,0,0,,747,515,515,0,0,0,
1756301095963,0,749,570,571,0,0,0,0,751,518,522,0,0,-1,0,750,522,525,0,0,0,0,750,522,525,0,0,0,65.535,751,568,571,0,0,0,,747,515,515,0,0,0,
1756301106060,0,749,570,571,0,0,0,0,751,518,522,0,0,-1,0,750,522,525,0,0,0,0,750,522,525,0,0,0,65.535,751,568,571,0,0,0,,747,515,515,0,0,0,
1756301115995,0,749,570,571,0,0,0,0,751,518,522,0,0,-1,0,750,522,525,0,0,0,0,750,522,525,0,0,0,65.535,751,568,571,0,0,0,,747,515,515,0,0,0,
1756301125974,0,749,570,571,0,0,0,0,751,518,522,0,0,-1,0,750,522,525,0,0,0,0,750,522,525,0,0,0,65.535,751,568,571,0,0,0,,747,515,515,0,0,0,
1756301135951,-0.001,749,574,576,0,0,0,0,751,518,522,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,573,577,0,0,0,,747,515,515,0,0,0,
1756301145978,-0.001,749,574,576,0,0,0,0,751,518,522,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,573,577,0,0,0,,747,515,515,0,0,0,
1756301155972,-0.001,749,574,576,0,0,0,0,751,518,522,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,573,577,0,0,0,,747,515,515,0,0,0,
1756301165971,-0.001,749,574,576,0,0,0,0,751,518,522,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,573,577,0,0,0,,747,515,515,0,0,0,
1756301175958,-0.001,749,574,576,0,0,0,0,751,518,522,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,573,577,0,0,0,,747,515,515,0,0,0,
1756301185978,-0.001,749,574,576,0,0,0,0,751,518,522,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,573,577,0,0,0,,747,515,515,0,0,0,
1756301195984,0,749,574,575,0,0,0,0,751,524,528,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,65.535,751,572,576,0,0,0,,747,522,522,0,0,0,
1756301206031,0,749,574,575,0,0,0,0,751,524,528,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,65.535,751,572,576,0,0,0,,747,522,522,0,0,0,
1756301216063,0,749,574,575,0,0,0,0,751,524,528,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,65.535,751,572,576,0,0,0,,747,522,522,0,0,0,
1756301226001,0,749,574,575,0,0,0,0,751,524,528,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,65.535,751,572,576,0,0,0,,747,522,522,0,0,0,
1756301236011,0,749,574,575,0,0,0,0,751,524,528,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,65.535,751,572,576,0,0,0,,747,522,522,0,0,0,
1756301246002,0,749,574,575,0,0,0,0,751,524,528,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,65.535,751,572,576,0,0,0,,747,522,522,0,0,0,
1756301256039,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,572,576,0,0,0,,747,526,526,0,0,0,
1756301266006,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,572,576,0,0,0,,747,526,526,0,0,0,
1756301276023,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,572,576,0,0,0,,747,526,526,0,0,0,
1756301286009,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,572,576,0,0,0,,747,526,526,0,0,0,
1756301296031,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,572,576,0,0,0,,747,526,526,0,0,0,
1756301306032,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,572,576,0,0,0,,747,526,526,0,0,0,
1756301316031,0,749,577,579,0,0,0,65.535,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301326062,0,749,577,579,0,0,0,65.535,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301336061,0,749,577,579,0,0,0,65.535,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301346064,0,749,577,579,0,0,0,65.535,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301356084,0,749,577,579,0,0,0,65.535,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301366124,0,749,577,579,0,0,0,65.535,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301376077,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301386142,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301396100,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301406134,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301416105,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301426119,0,749,577,579,0,0,0,0,751,528,532,0,0,-1,65.535,750,532,535,0,0,0,65.535,750,532,535,0,0,0,65.535,751,577,580,0,0,0,,747,526,526,0,0,0,
1756301436124,0,749,576,578,0,0,0,0,751,528,532,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,65.535,751,576,579,0,0,0,,747,526,526,0,0,0,
1756301446150,0,749,576,578,0,0,0,0,751,528,532,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,65.535,751,576,579,0,0,0,,747,526,526,0,0,0,
1756301456159,0,749,576,578,0,0,0,0,751,528,532,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,65.535,751,576,579,0,0,0,,747,526,526,0,0,0,
1756301466134,0,749,576,578,0,0,0,0,751,528,532,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,65.535,751,576,579,0,0,0,,747,526,526,0,0,0,
1756301476155,0,749,576,578,0,0,0,0,751,528,532,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,65.535,751,576,579,0,0,0,,747,526,526,0,0,0,
1756301486167,0,749,576,578,0,0,0,0,751,528,532,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,65.535,751,576,579,0,0,0,,747,526,526,0,0,0,
1756301496168,0,749,567,568,0,0,0,0,751,520,523,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,0,751,566,570,0,0,0,,747,526,526,0,0,0,
1756301506190,0,749,567,568,0,0,0,0,751,520,523,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,0,751,566,570,0,0,0,,747,526,526,0,0,0,
1756301516244,0,749,567,568,0,0,0,0,751,520,523,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,0,751,566,570,0,0,0,,747,526,526,0,0,0,
1756301526170,0,749,567,568,0,0,0,0,751,520,523,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,0,751,566,570,0,0,0,,747,526,526,0,0,0,
1756301536174,0,749,567,568,0,0,0,0,751,520,523,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,0,751,566,570,0,0,0,,747,526,526,0,0,0,
1756301546172,0,749,567,568,0,0,0,0,751,520,523,0,0,-1,65.535,750,531,535,0,0,0,65.535,750,531,535,0,0,0,0,751,566,570,0,0,0,,747,526,526,0,0,0,
1756301556184,-0.001,749,570,571,0,0,0,0,751,522,526,0,0,-1,0,750,526,529,0,0,0,0,750,526,529,0,0,0,0,751,566,570,0,0,0,,747,518,519,0,0,0,
1756301566225,-0.001,749,570,571,0,0,0,0,751,522,526,0,0,-1,0,750,526,529,0,0,0,0,750,526,529,0,0,0,0,751,566,570,0,0,0,,747,518,519,0,0,0,
1756301576194,-0.001,749,570,571,0,0,0,0,751,522,526,0,0,-1,0,750,526,529,0,0,0,0,750,526,529,0,0,0,0,751,566,570,0,0,0,,747,518,519,0,0,0,
1756301586196,-0.001,749,570,571,0,0,0,0,751,522,526,0,0,-1,0,750,526,529,0,0,0,0,750,526,529,0,0,0,0,751,566,570,0,0,0,,747,518,519,0,0,0,
1756301596195,-0.001,749,570,571,0,0,0,0,751,522,526,0,0,-1,0,750,526,529,0,0,0,0,750,526,529,0,0,0,0,751,566,570,0,0,0,,747,518,519,0,0,0,
1756301606207,-0.001,749,570,571,0,0,0,0,751,522,526,0,0,-1,0,750,526,529,0,0,0,0,750,526,529,0,0,0,0,751,566,570,0,0,0,,747,518,519,0,0,0,
1756301616211,-0.001,749,570,572,0,0,0,0,751,522,526,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,570,574,0,0,0,,747,519,520,0,0,0,
1756301626196,-0.001,749,570,572,0,0,0,0,751,522,526,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,570,574,0,0,0,,747,519,520,0,0,0,
1756301636209,-0.001,749,570,572,0,0,0,0,751,522,526,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,570,574,0,0,0,,747,519,520,0,0,0,
1756301646256,-0.001,749,570,572,0,0,0,0,751,522,526,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,570,574,0,0,0,,747,519,520,0,0,0,
1756301656290,-0.001,749,570,572,0,0,0,0,751,522,526,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,570,574,0,0,0,,747,519,520,0,0,0,
1756301666259,-0.001,749,570,572,0,0,0,0,751,522,526,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,570,574,0,0,0,,747,519,520,0,0,0,
1756301676222,0,749,571,573,0,0,0,0,751,523,527,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,571,575,0,0,0,,747,520,521,0,0,0,
1756301686246,0,749,571,573,0,0,0,0,751,523,527,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,571,575,0,0,0,,747,520,521,0,0,0,
1756301696228,0,749,571,573,0,0,0,0,751,523,527,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,571,575,0,0,0,,747,520,521,0,0,0,
1756301706396,0,749,571,573,0,0,0,0,751,523,527,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,571,575,0,0,0,,747,520,521,0,0,0,
1756301716309,0,749,571,573,0,0,0,0,751,523,527,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,571,575,0,0,0,,747,520,521,0,0,0,
1756301726316,0,749,571,573,0,0,0,0,751,523,527,0,0,-1,65.535,750,527,530,0,0,0,65.535,750,527,530,0,0,0,0,751,571,575,0,0,0,,747,520,521,0,0,0,
1756301736319,-0.001,749,574,576,0,0,0,0,751,526,530,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,571,575,0,0,0,,747,523,523,0,0,0,
1756301746316,-0.001,749,574,576,0,0,0,0,751,526,530,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,571,575,0,0,0,,747,523,523,0,0,0,
1756301756330,-0.001,749,574,576,0,0,0,0,751,526,530,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,571,575,0,0,0,,747,523,523,0,0,0,
1756301766317,-0.001,749,574,576,0,0,0,0,751,526,530,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,571,575,0,0,0,,747,523,523,0,0,0,
1756301776334,-0.001,749,574,576,0,0,0,0,751,526,530,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,571,575,0,0,0,,747,523,523,0,0,0,
1756301786321,-0.001,749,574,576,0,0,0,0,751,526,530,0,0,-1,0,750,529,532,0,0,0,0,750,529,532,0,0,0,0,751,571,575,0,0,0,,747,523,523,0,0,0,
1756301796376,-0.001,749,573,574,0,0,0,0,751,524,528,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,65.535,751,573,576,0,0,0,,747,523,523,0,0,0,
1756301806345,-0.001,749,573,574,0,0,0,0,751,524,528,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,65.535,751,573,576,0,0,0,,747,523,523,0,0,0,
1756301816340,-0.001,749,573,574,0,0,0,0,751,524,528,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,65.535,751,573,576,0,0,0,,747,523,523,0,0,0,
1756301826343,-0.001,749,573,574,0,0,0,0,751,524,528,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,65.535,751,573,576,0,0,0,,747,523,523,0,0,0,
1756301836318,-0.001,749,573,574,0,0,0,0,751,524,528,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,65.535,751,573,576,0,0,0,,747,523,523,0,0,0,
1756301846340,-0.001,749,573,574,0,0,0,0,751,524,528,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,65.535,751,573,576,0,0,0,,747,523,523,0,0,0,
1756301856343,-0.001,749,573,574,0,0,0,0,751,525,529,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,0,751,574,577,0,0,0,,747,522,522,0,0,0,
1756301866350,-0.001,749,573,574,0,0,0,0,751,525,529,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,0,751,574,577,0,0,0,,747,522,522,0,0,0,
1756301876347,-0.001,749,573,574,0,0,0,0,751,525,529,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,0,751,574,577,0,0,0,,747,522,522,0,0,0,
1756301886384,-0.001,749,573,574,0,0,0,0,751,525,529,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,0,751,574,577,0,0,0,,747,522,522,0,0,0,
1756301896399,-0.001,749,573,574,0,0,0,0,751,525,529,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,0,751,574,577,0,0,0,,747,522,522,0,0,0,
1756301906447,-0.001,749,573,574,0,0,0,0,751,525,529,0,0,-1,0,750,527,531,0,0,0,0,750,527,531,0,0,0,0,751,574,577,0,0,0,,747,522,522,0,0,0,
1756301916435,0,751,578,580,0,0,0,0,751,525,529,0,0,-1,0,753,532,536,0,0,0,0,753,532,536,0,0,0,65.535,753,578,582,0,0,0,,750,529,529,0,0,0,
1756301926375,0,751,578,580,0,0,0,0,751,525,529,0,0,-1,0,753,532,536,0,0,0,0,753,532,536,0,0,0,65.535,753,578,582,0,0,0,,750,529,529,0,0,0,
1756301936451,0,751,578,580,0,0,0,0,751,525,529,0,0,-1,0,753,532,536,0,0,0,0,753,532,536,0,0,0,65.535,753,578,582,0,0,0,,750,529,529,0,0,0,
1756301946381,0,751,578,580,0,0,0,0,751,525,529,0,0,-1,0,753,532,536,0,0,0,0,753,532,536,0,0,0,65.535,753,578,582,0,0,0,,750,529,529,0,0,0,
1756301956428,0,751,578,580,0,0,0,0,751,525,529,0,0,-1,0,753,532,536,0,0,0,0,753,532,536,0,0,0,65.535,753,578,582,0,0,0,,750,529,529,0,0,0,
1756301966449,0,751,578,580,0,0,0,0,751,525,529,0,0,-1,0,753,532,536,0,0,0,0,753,532,536,0,0,0,65.535,753,578,582,0,0,0,,750,529,529,0,0,0,
1756301976961,-0.001,751,579,581,0,0,0,0,753,530,534,0,0,-1,0,752,533,537,0,0,0,0,752,533,537,0,0,0,0,753,580,583,0,0,0,,750,529,529,0,0,0,
1756301986476,-0.001,751,579,581,0,0,0,0,753,530,534,0,0,-1,0,752,533,537,0,0,0,0,752,533,537,0,0,0,0,753,580,583,0,0,0,,750,529,529,0,0,0,
1756301996490,-0.001,751,579,581,0,0,0,0,753,530,534,0,0,-1,0,752,533,537,0,0,0,0,752,533,537,0,0,0,0,753,580,583,0,0,0,,750,529,529,0,0,0,
1756302006495,-0.001,751,579,581,0,0,0,0,753,530,534,0,0,-1,0,752,533,537,0,0,0,0,752,533,537,0,0,0,0,753,580,583,0,0,0,,750,529,529,0,0,0,
1756302016458,-0.001,751,579,581,0,0,0,0,753,530,534,0,0,-1,0,752,533,537,0,0,0,0,752,533,537,0,0,0,0,753,580,583,0,0,0,,750,529,529,0,0,0,
1756302026513,-0.001,751,579,581,0,0,0,0,753,530,534,0,0,-1,0,752,533,537,0,0,0,0,752,533,537,0,0,0,0,753,580,583,0,0,0,,750,529,529,0,0,0,
1756302036443,-0.001,751,579,581,0,0,0,0,753,530,534,0,0,-1,0,752,533,537,0,0,0,0,752,533,537,0,0,0,0,753,580,583,0,0,0,,750,529,529,0,0,0,
1756302046453,-0.001,751,580,582,0,0,0,0,753,530,535,0,0,-1,0,753,533,537,0,0,0,0,753,533,537,0,0,0,0,753,580,584,0,0,0,,749,530,530,0,0,0,
1756302056439,-0.001,751,580,582,0,0,0,0,753,530,535,0,0,-1,0,753,533,537,0,0,0,0,753,533,537,0,0,0,0,753,580,584,0,0,0,,749,530,530,0,0,0,
1756302066456,-0.001,751,580,582,0,0,0,0,753,530,535,0,0,-1,0,753,533,537,0,0,0,0,753,533,537,0,0,0,0,753,580,584,0,0,0,,749,530,530,0,0,0,
1756302076478,-0.001,751,580,582,0,0,0,0,753,530,535,0,0,-1,0,753,533,537,0,0,0,0,753,533,537,0,0,0,0,753,580,584,0,0,0,,749,530,530,0,0,0,
1756302086493,-0.001,751,580,582,0,0,0,0,753,530,535,0,0,-1,0,753,533,537,0,0,0,0,753,533,537,0,0,0,0,753,580,584,0,0,0,,749,530,530,0,0,0,
1756302096516,-0.001,751,580,582,0,0,0,0,753,530,535,0,0,-1,0,753,533,537,0,0,0,0,753,533,537,0,0,0,0,753,580,584,0,0,0,,749,530,530,0,0,0,
1756302106497,-0.001,751,575,576,0,0,0,0,753,530,535,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,574,578,0,0,0,,749,530,530,0,0,0,
1756302116499,-0.001,751,575,576,0,0,0,0,753,530,535,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,574,578,0,0,0,,749,530,530,0,0,0,
1756302126554,-0.001,751,575,576,0,0,0,0,753,530,535,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,574,578,0,0,0,,749,530,530,0,0,0,
1756302136490,-0.001,751,575,576,0,0,0,0,753,530,535,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,574,578,0,0,0,,749,530,530,0,0,0,
1756302146494,-0.001,751,575,576,0,0,0,0,753,530,535,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,574,578,0,0,0,,749,530,530,0,0,0,
1756302156545,-0.001,751,575,576,0,0,0,0,753,530,535,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,574,578,0,0,0,,749,530,530,0,0,0,
1756302166499,-0.001,751,577,579,0,0,0,0,753,528,532,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,578,581,0,0,0,,749,528,528,0,0,0,
1756302176494,-0.001,751,577,579,0,0,0,0,753,528,532,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,578,581,0,0,0,,749,528,528,0,0,0,
1756302186498,-0.001,751,577,579,0,0,0,0,753,528,532,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,578,581,0,0,0,,749,528,528,0,0,0,
1756302196566,-0.001,751,577,579,0,0,0,0,753,528,532,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,578,581,0,0,0,,749,528,528,0,0,0,
1756302206514,-0.001,751,577,579,0,0,0,0,753,528,532,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,578,581,0,0,0,,749,528,528,0,0,0,
1756302216561,-0.001,751,577,579,0,0,0,0,753,528,532,0,0,-1,0,752,529,533,0,0,0,0,752,529,533,0,0,0,0,753,578,581,0,0,0,,749,528,528,0,0,0,
1756302226602,-0.001,751,577,579,0,0,0,0,752,525,529,0,0,-1,0,752,527,531,0,0,0,0,752,527,531,0,0,0,0,753,578,581,0,0,0,,748,523,523,0,0,0,
1756302236518,-0.001,751,577,579,0,0,0,0,752,525,529,0,0,-1,0,752,527,531,0,0,0,0,752,527,531,0,0,0,0,753,578,581,0,0,0,,748,523,523,0,0,0,
1756302246552,-0.001,751,577,579,0,0,0,0,752,525,529,0,0,-1,0,752,527,531,0,0,0,0,752,527,531,0,0,0,0,753,578,581,0,0,0,,748,523,523,0,0,0,
1756302256590,-0.001,751,577,579,0,0,0,0,752,525,529,0,0,-1,0,752,527,531,0,0,0,0,752,527,531,0,0,0,0,753,578,581,0,0,0,,748,523,523,0,0,0,
1756302266588,-0.001,751,577,579,0,0,0,0,752,525,529,0,0,-1,0,752,527,531,0,0,0,0,752,527,531,0,0,0,0,753,578,581,0,0,0,,748,523,523,0,0,0,
1756302276558,-0.001,751,577,579,0,0,0,0,752,525,529,0,0,-1,0,752,527,531,0,0,0,0,752,527,531,0,0,0,0,753,578,581,0,0,0,,748,523,523,0,0,0,
1756302286548,-0.001,750,578,581,0,0,0,0,752,525,529,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302296550,-0.001,750,578,581,0,0,0,0,752,525,529,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302306568,-0.001,750,578,581,0,0,0,0,752,525,529,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302316567,-0.001,750,578,581,0,0,0,0,752,525,529,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302326579,-0.001,750,578,581,0,0,0,0,752,525,529,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302336581,-0.001,750,578,581,0,0,0,0,752,525,529,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302346561,-0.001,750,578,581,0,0,0,0,752,529,534,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302356570,-0.001,750,578,581,0,0,0,0,752,529,534,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302366575,-0.001,750,578,581,0,0,0,0,752,529,534,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302376587,-0.001,750,578,581,0,0,0,0,752,529,534,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302386587,-0.001,750,578,581,0,0,0,0,752,529,534,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302396634,-0.001,750,578,581,0,0,0,0,752,529,534,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,523,523,0,0,0,
1756302406619,0,750,578,580,0,0,0,0,752,529,533,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,528,528,0,0,0,
1756302416611,0,750,578,580,0,0,0,0,752,529,533,0,0,-1,0,752,532,535,0,0,0,0,752,532,535,0,0,0,0,752,580,583,0,0,0,,748,528,528,0,0,0,
